2018-01-28T19:57:10.307+0800 I NETWORK  [conn285] received client metadata from 127.0.0.1:49600 conn285: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T19:59:13.170+0800 I -        [conn283] end connection 127.0.0.1:49569 (95 connections now open)
2018-01-28T19:59:48.197+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49648 #286 (95 connections now open)
2018-01-28T19:59:48.198+0800 I NETWORK  [conn286] received client metadata from 127.0.0.1:49648 conn286: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T19:59:48.235+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49649 #287 (96 connections now open)
2018-01-28T19:59:48.245+0800 I NETWORK  [conn287] received client metadata from 127.0.0.1:49649 conn287: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T19:59:48.806+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49650 #288 (97 connections now open)
2018-01-28T19:59:48.806+0800 I NETWORK  [conn288] received client metadata from 127.0.0.1:49650 conn288: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T19:59:48.841+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49651 #289 (98 connections now open)
2018-01-28T19:59:48.851+0800 I NETWORK  [conn289] received client metadata from 127.0.0.1:49651 conn289: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T19:59:49.464+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49652 #290 (99 connections now open)
2018-01-28T19:59:49.464+0800 I NETWORK  [conn290] received client metadata from 127.0.0.1:49652 conn290: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T19:59:49.513+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49653 #291 (100 connections now open)
2018-01-28T19:59:49.513+0800 I NETWORK  [conn291] received client metadata from 127.0.0.1:49653 conn291: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T19:59:49.999+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49654 #292 (101 connections now open)
2018-01-28T19:59:49.999+0800 I NETWORK  [conn292] received client metadata from 127.0.0.1:49654 conn292: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T19:59:50.040+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49655 #293 (102 connections now open)
2018-01-28T19:59:50.049+0800 I NETWORK  [conn293] received client metadata from 127.0.0.1:49655 conn293: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T19:59:51.781+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49656 #294 (103 connections now open)
2018-01-28T19:59:51.781+0800 I NETWORK  [conn294] received client metadata from 127.0.0.1:49656 conn294: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T19:59:51.822+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49657 #295 (104 connections now open)
2018-01-28T19:59:51.832+0800 I NETWORK  [conn295] received client metadata from 127.0.0.1:49657 conn295: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T19:59:52.717+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49658 #296 (105 connections now open)
2018-01-28T19:59:52.726+0800 I NETWORK  [conn296] received client metadata from 127.0.0.1:49658 conn296: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T19:59:52.764+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49659 #297 (106 connections now open)
2018-01-28T19:59:52.774+0800 I NETWORK  [conn297] received client metadata from 127.0.0.1:49659 conn297: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T20:00:03.630+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49660 #298 (107 connections now open)
2018-01-28T20:00:03.631+0800 I NETWORK  [conn298] received client metadata from 127.0.0.1:49660 conn298: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T20:00:03.676+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49661 #299 (108 connections now open)
2018-01-28T20:00:03.686+0800 I NETWORK  [conn299] received client metadata from 127.0.0.1:49661 conn299: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T20:00:45.696+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49699 #300 (109 connections now open)
2018-01-28T20:00:45.704+0800 I NETWORK  [conn300] received client metadata from 127.0.0.1:49699 conn300: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-28T20:02:03.472+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49761 #301 (110 connections now open)
2018-01-28T20:02:03.479+0800 I NETWORK  [conn301] received client metadata from 127.0.0.1:49761 conn301: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T20:02:03.526+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49762 #302 (111 connections now open)
2018-01-28T20:02:03.536+0800 I NETWORK  [conn302] received client metadata from 127.0.0.1:49762 conn302: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T20:02:24.559+0800 I -        [conn120] end connection 127.0.0.1:63525 (111 connections now open)
2018-01-28T20:02:24.561+0800 I -        [conn121] end connection 127.0.0.1:63526 (110 connections now open)
2018-01-28T20:02:24.569+0800 I -        [conn122] end connection 127.0.0.1:63530 (109 connections now open)
2018-01-28T20:02:24.571+0800 I -        [conn123] end connection 127.0.0.1:63531 (108 connections now open)
2018-01-28T20:02:24.579+0800 I -        [conn124] end connection 127.0.0.1:63535 (107 connections now open)
2018-01-28T20:02:24.580+0800 I -        [conn125] end connection 127.0.0.1:63536 (106 connections now open)
2018-01-28T20:02:24.586+0800 I -        [conn126] end connection 127.0.0.1:63540 (105 connections now open)
2018-01-28T20:02:24.586+0800 I -        [conn127] end connection 127.0.0.1:63541 (104 connections now open)
2018-01-28T20:02:24.592+0800 I -        [conn128] end connection 127.0.0.1:63546 (103 connections now open)
2018-01-28T20:02:24.593+0800 I -        [conn129] end connection 127.0.0.1:63547 (102 connections now open)
2018-01-28T20:02:24.597+0800 I -        [conn159] end connection 127.0.0.1:50575 (101 connections now open)
2018-01-28T20:02:24.598+0800 I -        [conn160] end connection 127.0.0.1:50576 (100 connections now open)
2018-01-28T20:02:24.604+0800 I -        [conn170] end connection 127.0.0.1:55231 (99 connections now open)
2018-01-28T20:02:24.604+0800 I -        [conn171] end connection 127.0.0.1:55232 (98 connections now open)
2018-01-28T20:02:24.608+0800 I -        [conn177] end connection 127.0.0.1:55340 (97 connections now open)
2018-01-28T20:02:24.609+0800 I -        [conn178] end connection 127.0.0.1:55341 (96 connections now open)
2018-01-28T20:02:24.613+0800 I -        [conn184] end connection 127.0.0.1:55622 (95 connections now open)
2018-01-28T20:02:24.614+0800 I -        [conn185] end connection 127.0.0.1:55623 (94 connections now open)
2018-01-28T20:02:24.618+0800 I -        [conn186] end connection 127.0.0.1:55624 (93 connections now open)
2018-01-28T20:02:24.618+0800 I -        [conn187] end connection 127.0.0.1:55625 (92 connections now open)
2018-01-28T20:02:24.623+0800 I -        [conn189] end connection 127.0.0.1:55658 (91 connections now open)
2018-01-28T20:02:24.623+0800 I -        [conn190] end connection 127.0.0.1:55659 (90 connections now open)
2018-01-28T20:02:24.627+0800 I -        [conn191] end connection 127.0.0.1:55660 (89 connections now open)
2018-01-28T20:02:24.628+0800 I -        [conn192] end connection 127.0.0.1:55661 (88 connections now open)
2018-01-28T20:02:24.631+0800 I -        [conn194] end connection 127.0.0.1:55685 (87 connections now open)
2018-01-28T20:02:24.632+0800 I -        [conn195] end connection 127.0.0.1:55686 (86 connections now open)
2018-01-28T20:02:24.636+0800 I -        [conn196] end connection 127.0.0.1:55687 (85 connections now open)
2018-01-28T20:02:24.637+0800 I -        [conn197] end connection 127.0.0.1:55688 (84 connections now open)
2018-01-28T20:02:24.640+0800 I -        [conn199] end connection 127.0.0.1:55865 (83 connections now open)
2018-01-28T20:02:24.641+0800 I -        [conn200] end connection 127.0.0.1:55866 (82 connections now open)
2018-01-28T20:02:24.644+0800 I -        [conn203] end connection 127.0.0.1:56052 (81 connections now open)
2018-01-28T20:02:24.645+0800 I -        [conn204] end connection 127.0.0.1:56053 (80 connections now open)
2018-01-28T20:02:24.648+0800 I -        [conn205] end connection 127.0.0.1:56078 (79 connections now open)
2018-01-28T20:02:24.649+0800 I -        [conn206] end connection 127.0.0.1:56080 (78 connections now open)
2018-01-28T20:02:24.653+0800 I -        [conn207] end connection 127.0.0.1:56088 (77 connections now open)
2018-01-28T20:02:24.654+0800 I -        [conn208] end connection 127.0.0.1:56089 (76 connections now open)
2018-01-28T20:02:24.658+0800 I -        [conn211] end connection 127.0.0.1:56132 (75 connections now open)
2018-01-28T20:02:24.661+0800 I -        [conn212] end connection 127.0.0.1:56133 (74 connections now open)
2018-01-28T20:02:24.665+0800 I -        [conn213] end connection 127.0.0.1:56135 (73 connections now open)
2018-01-28T20:02:24.665+0800 I -        [conn214] end connection 127.0.0.1:56136 (72 connections now open)
2018-01-28T20:02:24.668+0800 I -        [conn216] end connection 127.0.0.1:56364 (71 connections now open)
2018-01-28T20:02:24.669+0800 I -        [conn217] end connection 127.0.0.1:56365 (70 connections now open)
2018-01-28T20:02:24.672+0800 I -        [conn219] end connection 127.0.0.1:56446 (69 connections now open)
2018-01-28T20:02:24.673+0800 I -        [conn220] end connection 127.0.0.1:56447 (68 connections now open)
2018-01-28T20:02:24.676+0800 I -        [conn223] end connection 127.0.0.1:53872 (67 connections now open)
2018-01-28T20:02:24.676+0800 I -        [conn224] end connection 127.0.0.1:53873 (66 connections now open)
2018-01-28T20:02:24.679+0800 I -        [conn225] end connection 127.0.0.1:54045 (65 connections now open)
2018-01-28T20:02:24.680+0800 I -        [conn226] end connection 127.0.0.1:54046 (64 connections now open)
2018-01-28T20:02:24.683+0800 I -        [conn227] end connection 127.0.0.1:54093 (63 connections now open)
2018-01-28T20:02:24.686+0800 I -        [conn231] end connection 127.0.0.1:60841 (62 connections now open)
2018-01-28T20:02:24.687+0800 I -        [conn232] end connection 127.0.0.1:60842 (61 connections now open)
2018-01-28T20:02:24.689+0800 I -        [conn233] end connection 127.0.0.1:61415 (60 connections now open)
2018-01-28T20:02:24.690+0800 I -        [conn228] end connection 127.0.0.1:54094 (59 connections now open)
2018-01-28T20:02:24.690+0800 I -        [conn234] end connection 127.0.0.1:61416 (58 connections now open)
2018-01-28T20:02:24.693+0800 I -        [conn236] end connection 127.0.0.1:61753 (57 connections now open)
2018-01-28T20:02:24.696+0800 I -        [conn237] end connection 127.0.0.1:61754 (56 connections now open)
2018-01-28T20:02:24.699+0800 I -        [conn241] end connection 127.0.0.1:61993 (55 connections now open)
2018-01-28T20:02:24.699+0800 I -        [conn242] end connection 127.0.0.1:61994 (54 connections now open)
2018-01-28T20:02:24.702+0800 I -        [conn243] end connection 127.0.0.1:62041 (53 connections now open)
2018-01-28T20:02:24.702+0800 I -        [conn244] end connection 127.0.0.1:62042 (52 connections now open)
2018-01-28T20:02:24.704+0800 I -        [conn246] end connection 127.0.0.1:62175 (51 connections now open)
2018-01-28T20:02:24.705+0800 I -        [conn247] end connection 127.0.0.1:62176 (50 connections now open)
2018-01-28T20:02:24.707+0800 I -        [conn248] end connection 127.0.0.1:62201 (49 connections now open)
2018-01-28T20:02:24.708+0800 I -        [conn249] end connection 127.0.0.1:62202 (48 connections now open)
2018-01-28T20:02:24.710+0800 I -        [conn250] end connection 127.0.0.1:62232 (47 connections now open)
2018-01-28T20:02:24.711+0800 I -        [conn251] end connection 127.0.0.1:62233 (46 connections now open)
2018-01-28T20:02:24.713+0800 I -        [conn252] end connection 127.0.0.1:62234 (45 connections now open)
2018-01-28T20:02:24.715+0800 I -        [conn253] end connection 127.0.0.1:62235 (44 connections now open)
2018-01-28T20:02:24.718+0800 I -        [conn255] end connection 127.0.0.1:62271 (43 connections now open)
2018-01-28T20:02:24.719+0800 I -        [conn256] end connection 127.0.0.1:62272 (42 connections now open)
2018-01-28T20:02:24.721+0800 I -        [conn257] end connection 127.0.0.1:62546 (41 connections now open)
2018-01-28T20:02:24.721+0800 I -        [conn258] end connection 127.0.0.1:62547 (40 connections now open)
2018-01-28T20:02:24.723+0800 I -        [conn260] end connection 127.0.0.1:62929 (39 connections now open)
2018-01-28T20:02:24.724+0800 I -        [conn261] end connection 127.0.0.1:62930 (38 connections now open)
2018-01-28T20:02:24.725+0800 I -        [conn262] end connection 127.0.0.1:62944 (37 connections now open)
2018-01-28T20:02:24.726+0800 I -        [conn263] end connection 127.0.0.1:62945 (36 connections now open)
2018-01-28T20:02:24.728+0800 I -        [conn264] end connection 127.0.0.1:62966 (35 connections now open)
2018-01-28T20:02:24.732+0800 I -        [conn265] end connection 127.0.0.1:62967 (34 connections now open)
2018-01-28T20:02:24.734+0800 I -        [conn266] end connection 127.0.0.1:62968 (33 connections now open)
2018-01-28T20:02:24.734+0800 I -        [conn267] end connection 127.0.0.1:62969 (32 connections now open)
2018-01-28T20:02:24.736+0800 I -        [conn269] end connection 127.0.0.1:63102 (31 connections now open)
2018-01-28T20:02:24.736+0800 I -        [conn270] end connection 127.0.0.1:63103 (30 connections now open)
2018-01-28T20:02:24.738+0800 I -        [conn273] end connection 127.0.0.1:63198 (29 connections now open)
2018-01-28T20:02:24.738+0800 I -        [conn274] end connection 127.0.0.1:63199 (28 connections now open)
2018-01-28T20:02:24.739+0800 I -        [conn278] end connection 127.0.0.1:64081 (27 connections now open)
2018-01-28T20:02:24.740+0800 I -        [conn279] end connection 127.0.0.1:64082 (26 connections now open)
2018-01-28T20:02:24.745+0800 I -        [conn280] end connection 127.0.0.1:64089 (25 connections now open)
2018-01-28T20:02:24.746+0800 I -        [conn281] end connection 127.0.0.1:64090 (24 connections now open)
2018-01-28T20:02:24.747+0800 I -        [conn284] end connection 127.0.0.1:49599 (23 connections now open)
2018-01-28T20:02:24.747+0800 I -        [conn285] end connection 127.0.0.1:49600 (22 connections now open)
2018-01-28T20:02:24.748+0800 I -        [conn286] end connection 127.0.0.1:49648 (21 connections now open)
2018-01-28T20:02:24.749+0800 I -        [conn287] end connection 127.0.0.1:49649 (20 connections now open)
2018-01-28T20:02:24.750+0800 I -        [conn288] end connection 127.0.0.1:49650 (19 connections now open)
2018-01-28T20:02:24.751+0800 I -        [conn289] end connection 127.0.0.1:49651 (18 connections now open)
2018-01-28T20:02:24.755+0800 I -        [conn290] end connection 127.0.0.1:49652 (17 connections now open)
2018-01-28T20:02:24.756+0800 I -        [conn291] end connection 127.0.0.1:49653 (16 connections now open)
2018-01-28T20:02:24.756+0800 I -        [conn292] end connection 127.0.0.1:49654 (15 connections now open)
2018-01-28T20:02:24.757+0800 I -        [conn293] end connection 127.0.0.1:49655 (14 connections now open)
2018-01-28T20:02:24.758+0800 I -        [conn294] end connection 127.0.0.1:49656 (13 connections now open)
2018-01-28T20:02:24.759+0800 I -        [conn295] end connection 127.0.0.1:49657 (12 connections now open)
2018-01-28T20:02:24.759+0800 I -        [conn296] end connection 127.0.0.1:49658 (11 connections now open)
2018-01-28T20:02:24.763+0800 I -        [conn297] end connection 127.0.0.1:49659 (10 connections now open)
2018-01-28T20:02:24.765+0800 I -        [conn298] end connection 127.0.0.1:49660 (9 connections now open)
2018-01-28T20:02:24.765+0800 I -        [conn299] end connection 127.0.0.1:49661 (8 connections now open)
2018-01-28T20:02:24.767+0800 I -        [conn301] end connection 127.0.0.1:49761 (7 connections now open)
2018-01-28T20:02:24.768+0800 I -        [conn302] end connection 127.0.0.1:49762 (6 connections now open)
2018-01-28T20:02:26.461+0800 I -        [conn271] end connection 127.0.0.1:63144 (5 connections now open)
2018-01-28T20:02:26.462+0800 I -        [conn272] end connection 127.0.0.1:63145 (4 connections now open)
2018-01-28T20:03:54.797+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49805 #303 (4 connections now open)
2018-01-28T20:03:54.808+0800 I NETWORK  [conn303] received client metadata from 127.0.0.1:49805 conn303: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-28T20:03:54.855+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49806 #304 (5 connections now open)
2018-01-28T20:03:54.865+0800 I NETWORK  [conn304] received client metadata from 127.0.0.1:49806 conn304: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-29T09:02:32.123+0800 I -        [conn300] end connection 127.0.0.1:49699 (5 connections now open)
2018-01-29T09:02:54.609+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57777 #305 (5 connections now open)
2018-01-29T09:02:54.618+0800 I NETWORK  [conn305] received client metadata from 127.0.0.1:57777 conn305: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-29T09:04:09.666+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57820 #306 (6 connections now open)
2018-01-29T09:19:26.989+0800 I -        [conn306] end connection 127.0.0.1:57820 (6 connections now open)
2018-01-29T09:19:26.989+0800 I -        [conn305] end connection 127.0.0.1:57777 (5 connections now open)
2018-01-29T09:20:18.758+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58614 #307 (5 connections now open)
2018-01-29T09:20:18.768+0800 I NETWORK  [conn307] received client metadata from 127.0.0.1:58614 conn307: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-29T09:25:29.559+0800 I -        [conn307] end connection 127.0.0.1:58614 (5 connections now open)
2018-01-29T09:25:31.713+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58820 #308 (5 connections now open)
2018-01-29T09:25:31.723+0800 I NETWORK  [conn308] received client metadata from 127.0.0.1:58820 conn308: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-29T09:25:55.742+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58832 #309 (6 connections now open)
2018-01-29T09:25:55.752+0800 I NETWORK  [conn309] received client metadata from 127.0.0.1:58832 conn309: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-29T09:25:55.791+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58833 #310 (7 connections now open)
2018-01-29T09:25:55.801+0800 I NETWORK  [conn310] received client metadata from 127.0.0.1:58833 conn310: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-29T09:29:40.854+0800 I -        [conn308] end connection 127.0.0.1:58820 (7 connections now open)
2018-01-29T09:29:42.743+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58985 #311 (7 connections now open)
2018-01-29T09:29:42.754+0800 I NETWORK  [conn311] received client metadata from 127.0.0.1:58985 conn311: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-29T09:30:00.437+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58998 #312 (8 connections now open)
2018-01-29T09:30:00.438+0800 I NETWORK  [conn312] received client metadata from 127.0.0.1:58998 conn312: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-29T09:30:00.480+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58999 #313 (9 connections now open)
2018-01-29T09:30:00.490+0800 I NETWORK  [conn313] received client metadata from 127.0.0.1:58999 conn313: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-29T15:48:28.266+0800 I -        [conn311] end connection 127.0.0.1:58985 (9 connections now open)
2018-01-29T15:48:33.993+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57628 #314 (9 connections now open)
2018-01-29T15:48:34.003+0800 I NETWORK  [conn314] received client metadata from 127.0.0.1:57628 conn314: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-29T15:50:39.492+0800 I -        [conn314] end connection 127.0.0.1:57628 (9 connections now open)
2018-01-29T15:50:41.387+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57793 #315 (9 connections now open)
2018-01-29T15:50:41.396+0800 I NETWORK  [conn315] received client metadata from 127.0.0.1:57793 conn315: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-29T16:06:24.573+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58244 #316 (10 connections now open)
2018-01-29T16:06:24.584+0800 I NETWORK  [conn316] received client metadata from 127.0.0.1:58244 conn316: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-29T16:06:24.622+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58245 #317 (11 connections now open)
2018-01-29T16:06:24.631+0800 I NETWORK  [conn317] received client metadata from 127.0.0.1:58245 conn317: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-29T16:12:17.024+0800 I -        [conn315] end connection 127.0.0.1:57793 (11 connections now open)
2018-01-29T16:12:18.903+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58431 #318 (11 connections now open)
2018-01-29T16:12:18.910+0800 I NETWORK  [conn318] received client metadata from 127.0.0.1:58431 conn318: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-29T16:12:21.245+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58432 #319 (12 connections now open)
2018-01-29T16:12:21.246+0800 I NETWORK  [conn319] received client metadata from 127.0.0.1:58432 conn319: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-29T16:12:21.285+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58433 #320 (13 connections now open)
2018-01-29T16:12:21.295+0800 I NETWORK  [conn320] received client metadata from 127.0.0.1:58433 conn320: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 7", architecture: "x86_64", version: "6.1 SP1 (build 7601)" } }
2018-01-29T16:37:52.987+0800 I -        [conn318] end connection 127.0.0.1:58431 (13 connections now open)
2018-01-29T16:37:55.012+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:59613 #321 (13 connections now open)
2018-01-29T16:37:55.021+0800 I NETWORK  [conn321] received client metadata from 127.0.0.1:59613 conn321: { driver: { name: "nodejs", version: "3.0.1" }, os: { type: "Windows_NT", name: "win32", architecture: "x64", version: "6.1.7601" }, platform: "Node.js v8.9.3, LE, mongodb-core: 3.0.1" }
2018-01-29T16:50:01.016+0800 I -        [conn321] end connection 127.0.0.1:59613 (13 connections now open)
2018-01-29T16:50:01.996+0800 I NETWORK  [thread1] connection accepted from 223.3.69.222:60393 #322 (13 connections now open)
